uid,content,role,createdAt,session,group_type,strategy,icap
117628050603155372694,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719089063,2,mixed-uptake,,
117628050603155372694,Can you give me feedback on this part?,assistant,1758719089213,2,mixed-uptake,,
104187323343070695242,Can you give me feedback on this part?,assistant,1758719091842,2,high-uptake,,
103743425826372792058,That's the right grammar.,user,1758719104295,2,high-uptake,Accept,Passive
103743425826372792058,Okay. I will change it to 'everyone will [be] starting to plan for family gatherings.',assistant,1758719106663,2,high-uptake,,
103743425826372792058,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719106752,2,high-uptake,,
103743425826372792058,What's wrong here?,assistant,1758719106838,2,high-uptake,,
115647646533643973773,"Thus, in my opinion to cook meals- > Thus, in my opinion, to cook meals ~",user,1758719114050,2,high-uptake,Reformulate,Active
115647646533643973773,I will add a comma after 'opinion' here.,assistant,1758719116508,2,high-uptake,,
115647646533643973773,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719116611,2,high-uptake,,
115647646533643973773,How do I fix this?,assistant,1758719116755,2,high-uptake,,
109470507828000534937,you don't need to use comma after 'exercise',user,1758719122653,3,mixed-uptake,Reformulate,Active
110490073975901912274,What's wrong here?,assistant,1758719123302,1,high-uptake,,
110490073975901912274,Can you give me feedback on this part?,assistant,1758719123316,2,high-uptake,,
108414367140353381616,notice -> can notice,user,1758719123880,2,low-uptake,Reformulate,Active
108414367140353381616,Why do I need to change 'notice' to 'can notice'?,assistant,1758719125074,2,low-uptake,,
109470507828000534937,Okay. I will remove the comma after 'exercise' here.,assistant,1758719125279,3,mixed-uptake,,
109470507828000534937,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719125367,3,mixed-uptake,,
102472663704790377396,"idea is too genaral, specific example like taking a pic together",user,1758719157420,2,high-uptake,Exemplification,Constructive
102472663704790377396,Okay. I will be more specific and say 'family and friends [take pictures] together using the phone.',assistant,1758719160302,2,high-uptake,,
102472663704790377396,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719160418,2,high-uptake,,
102472663704790377396,What's wrong here?,assistant,1758719160545,2,high-uptake,,
100369925034527302238,How do I fix this?,assistant,1758719171463,2,mixed-uptake,,
117881341115610263149,I think 'expect' delete,user,1758719174280,2,low-uptake,Reformulate,Active
117881341115610263149,Why should I delete 'expect'?,assistant,1758719175454,2,low-uptake,,
117628050603155372694,the smartphone -> usefulness of smartphone,user,1758719183764,2,mixed-uptake,Reformulate,Active
117628050603155372694,So it should be usefulness of smartphone can manage our life effectively?,assistant,1758719185365,2,mixed-uptake,,
117628050603155372694,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1758719185543,2,mixed-uptake,,
117881341115610263149,It is unnecessary,user,1758719185843,2,low-uptake,Reject,Active
117881341115610263149,What does it mean to be unnecessary?,assistant,1758719187211,2,low-uptake,,
117628050603155372694,ok,user,1758719200287,2,mixed-uptake,Accept,Passive
117628050603155372694,So it should be usefulness of smartphone can manages our life effectively?,assistant,1758719201687,2,mixed-uptake,,
117628050603155372694,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1758719201903,2,mixed-uptake,,
117881341115610263149,one sentence has only one verb but this sentence has two verb,user,1758719207308,2,low-uptake,Reject,Active
117881341115610263149,What does it mean to have only one verb?,assistant,1758719208637,2,low-uptake,,
108414367140353381616,"you have to emphasize the positive effect of ""walking"". So you have to write ""can"" to emphasize a possibility",user,1758719213584,2,low-uptake,Amplification,Constructive
117881341115610263149,It is rule,user,1758719214376,2,low-uptake,Amplification,Constructive
108414367140353381616,What does it mean to emphasize a possibility?,assistant,1758719215215,2,low-uptake,,
117881341115610263149,I will delete 'expect' in this sentence.,assistant,1758719216299,2,low-uptake,,
117881341115610263149,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719216383,2,low-uptake,,
117881341115610263149,What's wrong here?,assistant,1758719216472,2,low-uptake,,
102472663704790377396,divide sentense or using and/so/because,user,1758719223843,2,high-uptake,Reformulate,Active
117881341115610263149,have -> has,user,1758719224029,2,low-uptake,Reformulate,Active
117881341115610263149,Why do I change 'have' to 'has'?,assistant,1758719225381,2,low-uptake,,
102472663704790377396,"I will divide the sentence and add 'if students have a question, they can search on the internet.'",assistant,1758719225771,2,high-uptake,,
102472663704790377396,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719225880,2,high-uptake,,
102472663704790377396,What's wrong here?,assistant,1758719225976,2,high-uptake,,
117628050603155372694,ok,user,1758719233694,2,mixed-uptake,Accept,Passive
108414367140353381616,The chance that you can get from walking,user,1758719234602,2,low-uptake,Amplification,Constructive
115647646533643973773,but now many prefer fast foods and restaurant meals. This shift involved negative outcomes. -> but now many prefer fast foods and restaurant meals. This shift involves negative outcomes.,user,1758719234809,2,high-uptake,Reformulate,Active
117628050603155372694,What does manage our life effectively mean?,assistant,1758719235358,2,mixed-uptake,,
108414367140353381616,What does it mean that I have a chance from walking?,assistant,1758719236090,2,low-uptake,,
115647646533643973773,Why does it change from involved to involves?,assistant,1758719236218,2,high-uptake,,
104187323343070695242,"i think improve should be changed to ""improves""",user,1758719237976,2,high-uptake,Reformulate,Active
104187323343070695242,Why improves?,assistant,1758719239320,2,high-uptake,,
103743425826372792058,Quality time is a bit awkward to read. Change it to 'spend higher quality in time'.,user,1758719244730,2,high-uptake,Amplification,Constructive
103743425826372792058,Okay. I will change 'spend quality time' to 'spend higher quality in time'.,assistant,1758719246580,2,high-uptake,,
103743425826372792058,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719246672,2,high-uptake,,
103743425826372792058,Can you give me feedback on this part?,assistant,1758719246770,2,high-uptake,,
117881341115610263149,some food is the singular,user,1758719251573,2,low-uptake,Amplification,Constructive
117881341115610263149,What does singular mean?,assistant,1758719253116,2,low-uptake,,
117628050603155372694,effectively manage,user,1758719257600,2,mixed-uptake,Reformulate,Active
117881341115610263149,only one,user,1758719258588,2,low-uptake,Reformulate,Active
117881341115610263149,What is content in this sentence?,assistant,1758719259648,2,low-uptake,,
117628050603155372694,Okay. I will change 'manage' to 'effectively manage' here.,assistant,1758719259820,2,mixed-uptake,,
117628050603155372694,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719259934,2,mixed-uptake,,
117628050603155372694,What's wrong here?,assistant,1758719260051,2,mixed-uptake,,
108414367140353381616,"you can see tree, sky, and sounds",user,1758719263903,2,low-uptake,Exemplification,Constructive
108414367140353381616,Okay. I will change 'notice' to 'can notice' here.,assistant,1758719265517,2,low-uptake,,
108414367140353381616,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719265624,2,low-uptake,,
108414367140353381616,How do I fix this?,assistant,1758719265728,2,low-uptake,,
117881341115610263149,I don;t know,user,1758719270135,2,low-uptake,Others,Others
117881341115610263149,Okay. I will change 'have' to 'has' here.,assistant,1758719271765,2,low-uptake,,
117881341115610263149,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719271850,2,low-uptake,,
117881341115610263149,What's wrong here?,assistant,1758719271950,2,low-uptake,,
104187323343070695242,"because ""technology"" is 3rd person singular noun",user,1758719274914,2,high-uptake,Amplification,Constructive
104187323343070695242,Okay. I will change 'improve' to 'improves' here.,assistant,1758719277530,2,high-uptake,,
104187323343070695242,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719277631,2,high-uptake,,
104187323343070695242,How can I improve here?,assistant,1758719277760,2,high-uptake,,
108414367140353381616,make -> makes,user,1758719279077,2,low-uptake,Reformulate,Active
100369925034527302238,"you should write ""which"" instead of ""when""",user,1758719279140,2,mixed-uptake,Reformulate,Active
108414367140353381616,Why do I need to change 'make' to 'makes'?,assistant,1758719280407,2,low-uptake,,
100369925034527302238,I will change 'when' to 'which' here.,assistant,1758719280698,2,mixed-uptake,,
100369925034527302238,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719280810,2,mixed-uptake,,
100369925034527302238,Can you give me feedback on this part?,assistant,1758719280902,2,mixed-uptake,,
115647646533643973773,"It is because the verb tense that used previously is ""prefer"" and it is present tense",user,1758719283400,2,high-uptake,Amplification,Constructive
115647646533643973773,Okay. I will change 'involved' to 'involves' here.,assistant,1758719285270,2,high-uptake,,
115647646533643973773,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719285374,2,high-uptake,,
115647646533643973773,How can I improve here?,assistant,1758719285499,2,high-uptake,,
102472663704790377396,"some person? let's use some people, and uses changing to use",user,1758719305839,2,high-uptake,Reformulate,Active
102472663704790377396,Okay. I will change 'some person uses' to 'some people use'.,assistant,1758719307794,2,high-uptake,,
102472663704790377396,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758719307889,2,high-uptake,,
